2.865229	1.58196
3.094545	2.106678
2.886592	2.029667
3.016772	2.23431
2.739621	1.883947
3.202192	2.009674
3.295198	1.346389
2.769266	2.041654
2.867035	2.222251
2.963459	2.22474
3.187592	2.155406
2.889698	1.973654
3.079113	2.219817
3.20275	1.833527
3.008534	2.005787
3.16477	2.050318
2.7942	1.685328
3.159495	2.02407
3.058299	1.428027
3.092592	1.923008
2.99925	1.988627
3.094388	1.925656
3.230634	2.406292
3.059928	1.951651
2.930082	1.947577
2.749793	2.049818
3.010008	1.855106
2.986227	1.639137
3.012628	2.051991
3.252951	2.22135
3.134751	2.00355
3.042211	1.799485
2.873225	1.897693
2.857571	2.002358
3.047895	2.043717
3.147221	2.288627
3.075413	2.05198
3.098609	2.058367
2.80037	2.160273
2.760214	2.174013
3.120137	1.841579
2.809256	1.796206
3.001489	2.09529
2.844995	2.0287
3.182532	1.965442
3.18993	1.837972
3.181542	1.923155
2.74438	2.162621
2.791802	1.837988
2.779446	2.142868
3.267535	1.851508
2.813115	2.286655
2.87093	1.784263
3.429814	1.847885
3.022569	1.845127
2.924415	2.208894
3.194042	2.051314
3.103229	1.829659
3.181212	2.171895
3.190722	2.045122
2.700689	1.787998
3.38316	1.782902
3.447284	2.042034
2.966073	2.197221
3.334133	2.408253
2.989572	2.204842
2.67797	2.119043
3.324743	2.325873
3.033568	1.940035
3.467279	2.460363
2.727336	2.098994
2.802683	1.985723
3.286273	2.07763
3.159104	2.090692
2.941162	2.005069
2.786907	2.244247
2.83955	1.927389
2.685484	1.933371
3.163489	1.773996
3.14229	1.623055
2.714347	1.675652
3.295822	1.816182
3.082697	1.908182
2.706926	1.894775
2.838517	2.101903
2.969931	2.066906
2.700212	2.087657
3.196928	2.04703
3.225665	1.970145
3.070692	1.931811
2.980829	1.586515
2.972144	1.891934
3.210136	2.078328
3.150658	2.57544
3.022887	2.219767
2.414704	2.027041
3.128482	2.164855
2.663628	1.899293
2.973489	2.08746
2.932029	2.230522
4.051112	4.200159
3.556523	3.441781
2.662777	3.540571
3.415667	3.81457
3.751644	3.646297
3.611583	3.71314
2.65312	3.664748
2.732947	3.28217
2.8586	4.306976
4.057249	3.444144
3.043292	3.730667
3.501713	3.962564
3.210261	3.736569
2.704056	3.545975
3.211882	3.861919
2.502071	4.114777
3.763585	4.496868
3.015858	4.165356
2.609728	3.445834
2.818707	4.45048
2.644771	4.046564
3.80188	4.015717
2.013485	3.290573
3.298147	3.641892
2.788086	4.521643
3.114005	3.955143
2.88712	3.555548
2.914843	4.439404
3.438958	4.193483
3.331396	3.618381
2.80183	4.16562
2.661611	3.495155
2.073007	3.128026
3.555937	3.841484
2.976467	3.976318
2.656245	3.687288
2.926066	3.657972
2.599637	4.400535
2.913507	3.27697
3.515812	4.089214
3.659357	3.389401
4.065286	4.58112
3.61183	4.081864
3.152477	4.19471
3.224599	3.795744
2.464765	4.934133
3.948595	4.6616
2.856844	4.164165
2.88169	4.312531
4.371076	4.115908
2.250797	5.277387
3.367511	4.072287
2.230402	4.447773
3.280831	4.021097
2.755848	3.958561
3.029583	2.929735
2.743238	3.235147
3.339206	3.618161
3.20086	4.034789
2.316272	4.734715
3.349817	3.506605
2.691181	3.773134
3.157774	3.982908
3.669318	3.480696
3.562437	3.894057
2.390528	4.088639
3.140587	4.175402
3.170706	4.208246
3.0694	4.167749
3.86977	4.397183
2.479718	3.461245
2.522853	4.026904
3.100208	4.393605
3.352902	4.6341
2.593153	3.867384
2.297245	3.605
3.446255	4.021337
4.143048	4.227923
3.092696	3.932184
3.825971	4.402364
2.654158	4.006752
3.380148	4.019126
3.397813	3.829515
2.957082	4.334596
3.170615	3.878086
3.373609	4.277441
3.092454	3.189344
3.025568	4.008171
2.548637	4.330662
1.808247	3.929749
3.370306	4.208694
3.65765	4.102429
2.14209	4.108284
2.715073	3.986306
2.932796	3.114847
3.158712	4.556985
3.367256	3.553162
3.527874	4.447492
2.801076	4.103969
3.00332	3.774684
2.957446	4.147103
3.492558	3.843102
2.961136	3.748112
3.240934	3.802515
3.470702	4.182417
3.857607	3.788993
2.899381	4.010492
4.058646	3.86585
3.594828	3.880726
2.135867	3.938537
2.690398	4.449566
1.72032	4.269373
3.708033	4.144155
3.088661	3.894291
4.852327	4.052189
3.530849	4.133346
1.952896	3.873327
2.375907	4.12948
3.648701	4.025791
2.383703	4.242387
3.898567	4.107607
3.553277	3.942447
3.123132	3.535487
4.386019	3.954045
3.507873	4.066569
2.476818	3.789185
2.591008	3.820903
3.143493	4.047667
3.685453	3.579796
3.694695	3.723693
1.711753	4.346386
3.297946	4.268867
3.180914	3.960175
3.877341	4.085733
2.968548	3.965255
1.539	4.22898
3.177094	4.068051
1.746393	3.390885
3.065728	3.854241
2.434778	3.72714
3.266804	3.862387
1.832255	3.918449
4.376391	4.111106
2.692958	4.03912
1.764084	4.049776
2.655224	3.895109
1.664563	3.932069
3.091533	3.984626
2.681786	3.817835
2.628157	4.496722
14.568131	12.249957
15.305224	12.048854
14.899653	11.952898
14.144284	12.517223
13.652358	11.937193
16.327495	11.369389
