2.857772	1.882159
3.184391	2.071585
3.080212	2.089647
2.903606	1.9999
2.711313	2.179731
2.842573	2.038284
2.941331	2.092372
3.081408	2.167153
2.585615	2.037906
3.096127	1.983483
3.097532	2.192515
3.172708	1.943592
3.120145	1.980269
2.741387	2.044348
2.938321	1.5741
2.792551	2.174801
2.771925	1.806104
2.733026	2.020088
3.141349	2.105548
3.111639	2.087984
2.775848	1.942327
3.19656	2.256249
3.154014	2.064803
3.206182	1.840003
3.160889	1.743273
2.991837	1.934974
2.712575	1.968736
3.120106	1.939998
3.048071	1.968327
3.062885	1.899197
2.983058	2.147213
2.684178	2.120136
2.895628	1.489478
3.042531	2.238608
2.75286	2.015963
3.580171	1.455387
2.849752	1.762981
3.044801	2.652489
2.640258	1.792319
2.813609	2.138931
3.28513	2.144792
3.146442	1.8266
3.389329	1.905217
3.082809	2.005498
3.148822	2.420305
3.130709	2.206451
3.167679	1.957341
3.152293	1.712762
3.092337	1.63079
3.006929	1.896277
3.208484	2.320448
3.071209	2.241986
2.846744	2.199887
3.334067	2.150514
3.363353	1.975242
2.76244	2.248713
2.71945	2.340958
3.18439	1.909534
3.062253	1.661314
3.094679	1.636073
3.054579	1.89324
2.829881	2.283335
2.883078	2.159659
3.121772	1.997933
3.19203	2.114205
2.658687	2.27787
3.144897	2.094668
2.890123	1.623974
2.75475	2.323868
2.753693	2.127917
2.894223	1.810592
3.11687	1.985457
3.123972	2.089076
3.056949	1.995312
2.768243	1.738667
2.940071	2.065023
3.098587	1.701605
3.218515	2.216499
2.903324	1.816808
2.751157	2.002518
3.040413	2.118752
3.037741	2.072352
3.146636	2.143469
2.650939	2.087847
2.721454	2.420406
3.115515	2.321745
3.286304	1.550921
3.126757	1.763659
3.199179	2.002848
2.857665	2.051813
3.335892	2.064759
3.172155	2.04894
2.967782	1.910496
3.040561	1.961637
2.689499	1.939283
2.812036	2.004213
2.914533	2.370583
2.850818	1.823646
3.117852	2.014818
3.009332	1.954402
2.842766	3.243416
2.539061	2.58483
3.330874	2.87794
2.685324	3.007397
2.421163	2.719941
2.707073	3.014162
3.224545	2.80551
2.656653	2.448975
2.054877	2.745319
4.02453	2.698384
3.011789	3.016698
3.421253	2.312614
2.365647	2.611663
2.867927	3.591469
2.514528	3.194338
3.597912	2.387459
2.767539	2.935574
